system:footprint,ndci,DATATAKE_IDENTIFIER,SPACECRAFT_NAME,RADIO_ADD_OFFSET_B8A,system:id,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,RADIO_ADD_OFFSET_B10,MEAN_SOLAR_AZIMUTH_ANGLE,SOLAR_IRRADIANCE_B12,system:version,SOLAR_IRRADIANCE_B10,SENSOR_QUALITY,SOLAR_IRRADIANCE_B11,GENERATION_TIME,RADIO_ADD_OFFSET_B12,RADIO_ADD_OFFSET_B11,SOLAR_IRRADIANCE_B8A,FORMAT_CORRECTNESS,CLOUD_COVERAGE_ASSESSMENT,system:time_end,SNOW_PIXEL_PERCENTAGE,system:time_start,RADIO_ADD_OFFSET_B1,RADIO_ADD_OFFSET_B2,DATASTRIP_ID,RADIO_ADD_OFFSET_B3,RADIO_ADD_OFFSET_B4,RADIO_ADD_OFFSET_B5,PROCESSING_BASELINE,SENSING_ORBIT_NUMBER,RADIO_ADD_OFFSET_B6,RADIO_ADD_OFFSET_B7,SENSING_ORBIT_DIRECTION,GENERAL_QUALITY,GRANULE_ID,REFLECTANCE_CONVERSION_CORRECTION,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,DATATAKE_TYPE,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B1,RADIO_ADD_OFFSET_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,RADIOMETRIC_QUALITY,RADIO_ADD_OFFSET_B9,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_SOLAR_ZENITH_ANGLE,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MGRS_TILE,CLOUDY_PIXEL_PERCENTAGE,PRODUCT_ID,MEAN_INCIDENCE_ZENITH_ANGLE_B10,SOLAR_IRRADIANCE_B9,DEGRADED_MSI_DATA_PERCENTAGE,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,SOLAR_IRRADIANCE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,SOLAR_IRRADIANCE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,SOLAR_IRRADIANCE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B4,GEOMETRIC_QUALITY,SOLAR_IRRADIANCE_B3,system:asset_size,system:index,system:bands,system:band_names
"{""type"":""Polygon"",""coordinates"":[[[78.93512844610756,20.7955247185031],[78.93832214525534,20.917855996779302],[78.93284606933594,20.91761970520031],[78.92018127441412,20.921920776367305],[78.9188919067384,20.921630859375],[78.91145324707044,20.915969848632873],[78.90722656250011,20.909320831298828],[78.8998260498048,20.90509033203131],[78.89597320556652,20.902021408081115],[78.89179992675793,20.895391464233512],[78.88301086425793,20.885509490966797],[78.85869598388672,20.870590209960994],[78.857406616211,20.868310928344783],[78.85591125488293,20.861450195312557],[78.85871887207037,20.84259986877447],[78.86351776123053,20.837781906128043],[78.86767578125006,20.82929039001465],[78.86971282958984,20.8271102905274],[78.87838745117193,20.831871032714904],[78.88028717041021,20.835502624511772],[78.88043975830078,20.84135818481457],[78.88310241699219,20.842180252075256],[78.89518737792974,20.839599609375],[78.90312957763672,20.83871078491222],[78.91055297851562,20.83547973632818],[78.90952301025402,20.818611145019528],[78.91366577148443,20.817720413208008],[78.91438293457031,20.81342124938965],[78.91165924072261,20.811969757080195],[78.91011810302746,20.806730270385685],[78.91573333740234,20.80556106567383],[78.92027282714844,20.801849365234375],[78.92263031005865,20.797729492187557],[78.92640686035156,20.798131942749137],[78.93512844610756,20.7955247185031]]]}",671459,GS2B_20230101T052229_030404_N05.09,Sentinel-2B,-1000.0,COPERNICUS/S2/20230101T052229_20230101T052722_T43QHD,284.709796440066,-1000.0,156.01477641846,87.75,1672586593825614,365.41,PASSED,247.08,1672556788000,-1000.0,-1000.0,953.93,PASSED,0.0,1672551179786,0.0,1672551179786,-1000.0,-1000.0,S2B_OPER_MSI_L1C_DS_2BPS_20230101T070628_S20230101T052722_N05.09,-1000.0,-1000.0,-1000.0,05.09,62.0,-1000.0,-1000.0,DESCENDING,PASSED,L1C_T43QHD_A030404_20230101T052722,1.03411348238785,283.21175664028,INS-NOBS,285.041416652625,284.273359850673,284.50372084249,283.793340261747,7.05786590234192,-1000.0,284.056168989991,PASSED,-1000.0,282.992548251469,283.43292912422,6.91990546167325,284.826583061741,6.88386087909774,6.84271029898297,6.80929971097852,7.10392872394725,6.82428281141735,6.98182025355596,6.95103145727987,47.9744711352376,7.01906264117751,43QHD,0.0,S2B_MSIL1C_20230101T052229_N0509_R062_T43QHD_20230101T070628,6.87153152676914,817.58,0.0195,6.9327150739458,7.02001585351641,1291.13,283.637697320892,1425.78,284.089704121479,1041.28,284.578612687937,1175.57,1959.75,1874.3,1512.79,PASSED,1824.93,1223056188,20230101T052229_20230101T052722_T43QHD,<Element>,[ndci]
"{""type"":""MultiPolygon"",""coordinates"":[[[[79.04008706729793,21.196617767067238],[79.04489539946233,21.215580088724202],[79.03759002685547,21.211500167846683],[79.04008706729793,21.196617767067238]]],[[[79.02376226022119,21.132201310037345],[79.02655595692976,21.143229114036757],[79.02036285400402,21.13643074035645],[79.02020263671875,21.133831024169922],[79.02376226022119,21.132201310037345]]],[[[78.97854376713133,20.95353360626793],[78.979659377472,20.957945039117835],[78.97767639160156,20.957090377807617],[78.97808074951172,20.954029083252014],[78.97854376713133,20.95353360626793]]],[[[79.02692542601454,21.14468742543524],[79.03580279385187,21.17971792691329],[79.03086853027338,21.178909301757812],[79.03028869628918,21.172580718994197],[79.03099060058601,21.168790817260746],[79.0259170532226,21.163032531738395],[79.02501678466797,21.160459518432674],[79.02482604980469,21.15699005126953],[79.02692542601454,21.14468742543524]]],[[[78.93838363953463,20.794551477422395],[78.96951042931707,20.917803435911495],[78.96729278564459,20.918720245361385],[78.96113586425787,20.924520492553764],[78.9508666992188,20.920190811157283],[78.93863677978521,20.917869567871147],[78.93284606933594,20.91761970520031],[78.92018127441412,20.921920776367305],[78.9188919067384,20.921630859375],[78.91145324707044,20.915969848632873],[78.90722656250011,20.909320831298828],[78.8998260498048,20.90509033203131],[78.89597320556652,20.902021408081115],[78.89179992675793,20.895391464233512],[78.88301086425793,20.885509490966797],[78.85869598388672,20.870590209960994],[78.857406616211,20.868310928344783],[78.85591125488293,20.861450195312557],[78.85871887207037,20.84259986877447],[78.86351776123053,20.837781906128043],[78.86767578125006,20.82929039001465],[78.86971282958984,20.8271102905274],[78.87838745117193,20.831871032714904],[78.88028717041021,20.835502624511772],[78.88043975830078,20.84135818481457],[78.88310241699219,20.842180252075256],[78.89518737792974,20.839599609375],[78.90312957763672,20.83871078491222],[78.91055297851562,20.83547973632818],[78.90952301025402,20.818611145019528],[78.91366577148443,20.817720413208008],[78.91438293457031,20.81342124938965],[78.91165924072261,20.811969757080195],[78.91011810302746,20.806730270385685],[78.91573333740234,20.80556106567383],[78.92027282714844,20.801849365234375],[78.92263031005865,20.797729492187557],[78.92640686035156,20.798131942749137],[78.93838363953463,20.794551477422395]]]]}",906883,GS2B_20230101T052229_030404_N05.09,Sentinel-2B,-1000.0,COPERNICUS/S2/20230101T052229_20230101T052722_T44QKJ,282.956795256203,-1000.0,156.267917655612,87.75,1672569949637111,365.41,PASSED,247.08,1672556788000,-1000.0,-1000.0,953.93,PASSED,0.0,1672551178507,0.0,1672551178507,-1000.0,-1000.0,S2B_OPER_MSI_L1C_DS_2BPS_20230101T070628_S20230101T052722_N05.09,-1000.0,-1000.0,-1000.0,05.09,62.0,-1000.0,-1000.0,DESCENDING,PASSED,L1C_T44QKJ_A030404_20230101T052722,1.03411348238785,282.708674736671,INS-NOBS,282.881073356431,282.860236621984,282.919792574313,282.74141872304,8.15559479741414,-1000.0,282.760965605955,PASSED,-1000.0,282.716807623225,282.705566643562,8.039174019006,282.847548987485,8.01677293264246,7.98251288118278,7.95508855400328,8.19196387148449,7.96745084713112,8.07553625781013,8.05572864530084,47.9087919904005,8.10596797474445,44QKJ,0.0,S2B_MSIL1C_20230101T052229_N0509_R062_T44QKJ_20230101T070628,8.00641282899879,817.58,0.0223,8.04364996230717,8.11334141567098,1291.13,282.60247859485,1425.78,282.81022126225,1041.28,282.883406455009,1175.57,1959.75,1874.3,1512.79,PASSED,1824.93,1074451073,20230101T052229_20230101T052722_T44QKJ,<Element>,[ndci]
"{""type"":""Polygon"",""coordinates"":[[[78.93513579885055,20.795522520255737],[78.93821520956574,20.91402346684632],[78.9383160118064,20.91785573222027],[78.93284606933594,20.91761970520031],[78.92018127441412,20.921920776367305],[78.9188919067384,20.921630859375],[78.91145324707044,20.915969848632873],[78.90722656250011,20.909320831298828],[78.8998260498048,20.90509033203131],[78.89597320556652,20.902021408081115],[78.89179992675793,20.895391464233512],[78.88301086425793,20.885509490966797],[78.85869598388672,20.870590209960994],[78.857406616211,20.868310928344783],[78.85591125488293,20.861450195312557],[78.85871887207037,20.84259986877447],[78.86351776123053,20.837781906128043],[78.86767578125006,20.82929039001465],[78.86971282958984,20.8271102905274],[78.87838745117193,20.831871032714904],[78.88028717041021,20.835502624511772],[78.88043975830078,20.84135818481457],[78.88310241699219,20.842180252075256],[78.89518737792974,20.839599609375],[78.90312957763672,20.83871078491222],[78.91055297851562,20.83547973632818],[78.90952301025402,20.818611145019528],[78.91366577148443,20.817720413208008],[78.91438293457031,20.81342124938965],[78.91165924072261,20.811969757080195],[78.91011810302746,20.806730270385685],[78.91573333740234,20.80556106567383],[78.92027282714844,20.801849365234375],[78.92263031005865,20.797729492187557],[78.92640686035156,20.798131942749137],[78.93513579885055,20.795522520255737]]]}",360457,GS2A_20230103T051221_039341_N05.09,Sentinel-2A,-1000.0,COPERNICUS/S2/20230103T051221_20230103T051216_T43QHD,105.676275577335,-1000.0,152.900390689048,85.25,1672741182651692,367.15,PASSED,245.59,1672724736000,-1000.0,-1000.0,955.32,PASSED,13.9680861116508,1672723384764,0.0156076305387181,1672723384764,-1000.0,-1000.0,S2A_OPER_MSI_L1C_DS_2APS_20230103T054536_S20230103T051216_N05.09,-1000.0,-1000.0,-1000.0,05.09,19.0,-1000.0,-1000.0,DESCENDING,PASSED,L1C_T43QHD_A039341_20230103T051216,1.03422301830002,103.24199239538,INS-NOBS,106.2894608855,104.964595684998,105.32621834089,104.300456806051,10.5872141395381,-1000.0,104.610989560167,PASSED,-1000.0,102.875068509792,103.608646727315,10.5094293749418,105.942446131403,10.4984847345257,10.4817002976752,10.4658376043347,10.6114236137601,10.472809965775,10.5437010323559,10.525580541899,48.9104163226469,10.5635348178791,43QHD,13.9680861116508,S2A_MSIL1C_20230103T051221_N0509_R019_T43QHD_20230103T054536,10.4825420872501,812.92,0.0434,10.5127489460344,10.5498959227115,1287.61,104.205697411559,1424.64,105.114390519529,1041.63,105.981835423216,1162.08,1959.66,1884.69,1512.06,PASSED,1823.24,356024628,20230103T051221_20230103T051216_T43QHD,<Element>,[ndci]
"{""type"":""Polygon"",""coordinates"":[[[79.00928454700075,20.78878173496904],[78.94319378445054,20.78800200437011],[78.94355010986328,20.7848796844483],[78.94301605224615,20.78263092041021],[78.93669891357422,20.78026008605968],[78.93975067138672,20.767219543457088],[78.95143890380865,20.767040252685543],[78.95275115966803,20.764320373535213],[78.96029663085932,20.75848960876465],[78.96627807617188,20.755430221557614],[78.97168731689464,20.758739471435604],[78.97260284423834,20.767690658569336],[78.98103332519543,20.771890640258903],[78.98884582519537,20.772399902343867],[78.99452972412115,20.773820877075142],[79.00065612792974,20.776420593261832],[79.00228118896484,20.780651092529357],[79.00377655029308,20.781658172607536],[79.00815582275402,20.782161712646545],[79.00992584228516,20.7851181030274],[79.01006317138683,20.78701972961426],[79.00928454700075,20.78878173496904]]]}",61578,GS2A_20230103T051221_039341_N05.09,Sentinel-2A,-1000.0,COPERNICUS/S2/20230103T051221_20230103T051216_T44QKH,104.001588892072,-1000.0,152.863202578786,85.25,1672747872499897,367.15,PASSED,245.59,1672724736000,-1000.0,-1000.0,955.32,PASSED,25.9367206090915,1672723398037,0.0456801518459477,1672723398037,-1000.0,-1000.0,S2A_OPER_MSI_L1C_DS_2APS_20230103T054536_S20230103T051216_N05.09,-1000.0,-1000.0,-1000.0,05.09,19.0,-1000.0,-1000.0,DESCENDING,PASSED,L1C_T44QKH_A039341_20230103T051216,1.03422301830002,102.734772401969,INS-NOBS,104.405649210946,103.674740623869,103.825493529122,103.29401557946,8.88226874646747,-1000.0,103.491936004684,PASSED,-1000.0,102.568040594213,102.944608890929,8.78731960657973,104.22758362645,8.76824072287888,8.73937180147627,8.71881581803042,8.91350437982062,8.72459704225306,8.8274912023987,8.80869332871378,47.9982557013433,8.8534395262082,44QKH,25.9367206090915,S2A_MSIL1C_20230103T051221_N0509_R019_T44QKH_20230103T054536,8.73895938202215,812.92,0.0322,8.78295614506123,8.8399262027914,1287.61,103.29463262241,1424.64,103.714686666378,1041.63,104.15484119888,1162.08,1959.66,1884.69,1512.06,PASSED,1823.24,887156721,20230103T051221_20230103T051216_T44QKH,<Element>,[ndci]
"{""type"":""Polygon"",""coordinates"":[[[79.16905434158046,21.063670294552416],[79.16754305962097,21.1876796513961],[79.16046905517584,21.18890953063976],[79.15167999267584,21.191190719604606],[79.14507293701183,21.197229385376094],[79.13813781738287,21.203090667724606],[79.1325302124023,21.20964050292969],[79.12760925292969,21.216131210327205],[79.11891937255865,21.215240478515682],[79.10986328125,21.21706962585455],[79.10101318359386,21.215061187744144],[79.09490966796886,21.213020324707145],[79.09375000000006,21.21313285827648],[79.08933258056646,21.214969635009826],[79.08619689941406,21.21372032165539],[79.08142089843744,21.214059829711914],[79.06227111816412,21.222040176391715],[79.05113220214844,21.219062805175838],[79.03759002685547,21.211500167846683],[79.04045867919922,21.194402694702205],[79.044906616211,21.1892929077149],[79.04592895507824,21.184471130371097],[79.03972625732429,21.180360794067443],[79.03086853027338,21.178909301757812],[79.03028869628918,21.172580718994197],[79.03099060058601,21.168790817260746],[79.0259170532226,21.163032531738395],[79.02501678466797,21.160459518432674],[79.02482604980469,21.15699005126953],[79.0270767211914,21.143800735473746],[79.02036285400402,21.13643074035645],[79.02020263671875,21.133831024169922],[79.02536010742188,21.131469726562504],[79.03093719482423,21.121860504150447],[79.02722930908214,21.112449645996147],[79.016830444336,21.10015869140625],[79.01708984375011,21.083560943603576],[79.01574707031261,21.071960449218757],[79.0165786743164,21.066629409790036],[79.020767211914,21.062690734863395],[79.02610015869135,21.05794906616217],[79.0323104858399,21.056610107421992],[79.0367813110351,21.049261093139705],[79.03742218017578,21.045450210571293],[79.0331268310548,21.037679672241325],[79.0384368896485,21.027839660644478],[79.04189300537121,21.016548156738395],[79.04151916503918,21.006002426147575],[79.03768920898449,21.000579833984375],[79.01505279541016,20.977050781250114],[78.99440765380871,20.965810775756836],[78.98723602294922,20.961210250854606],[78.97767639160156,20.957090377807617],[78.97808074951172,20.954029083252014],[78.98232269287115,20.949489593505973],[78.98686981201172,20.947330474853576],[78.99061584472668,20.943798065185664],[78.98654174804693,20.932912826538143],[78.97927093505865,20.92752265930187],[78.97590637207043,20.92317008972174],[78.97448730468757,20.91864967346191],[78.97101593017578,20.91718101501465],[78.96729278564459,20.918720245361385],[78.96113586425787,20.924520492553764],[78.9508666992188,20.920190811157283],[78.93863677978521,20.917869567871147],[78.93284606933594,20.91761970520031],[78.92018127441412,20.921920776367305],[78.9188919067384,20.921630859375],[78.91145324707044,20.915969848632873],[78.90722656250011,20.909320831298828],[78.8998260498048,20.90509033203131],[78.89597320556652,20.902021408081115],[78.89179992675793,20.895391464233512],[78.88301086425793,20.885509490966797],[78.85869598388672,20.870590209960994],[78.857406616211,20.868310928344783],[78.85591125488293,20.861450195312557],[78.85871887207037,20.84259986877447],[78.86351776123053,20.837781906128043],[78.86767578125006,20.82929039001465],[78.86971282958984,20.8271102905274],[78.87838745117193,20.831871032714904],[78.88028717041021,20.835502624511772],[78.88043975830078,20.84135818481457],[78.88310241699219,20.842180252075256],[78.89518737792974,20.839599609375],[78.90312957763672,20.83871078491222],[78.91055297851562,20.83547973632818],[78.90952301025402,20.818611145019528],[78.91366577148443,20.817720413208008],[78.91438293457031,20.81342124938965],[78.91165924072261,20.811969757080195],[78.91011810302746,20.806730270385685],[78.91573333740234,20.80556106567383],[78.92027282714844,20.801849365234375],[78.92263031005865,20.797729492187557],[78.92640686035156,20.798131942749137],[78.93992614746094,20.79409027099615],[78.94132995605476,20.79420089721685],[78.94309234619152,20.78889083862316],[78.94355010986328,20.7848796844483],[78.94301605224615,20.78263092041021],[78.93669891357422,20.78026008605968],[78.93975067138672,20.767219543457088],[78.95143890380865,20.767040252685543],[78.95275115966803,20.764320373535213],[78.96029663085932,20.75848960876465],[78.96627807617188,20.755430221557614],[78.97168731689464,20.758739471435604],[78.97260284423834,20.767690658569336],[78.98103332519543,20.771890640258903],[78.98884582519537,20.772399902343867],[78.99452972412115,20.773820877075142],[79.00065612792974,20.776420593261832],[79.00228118896484,20.780651092529357],[79.00377655029308,20.781658172607536],[79.00815582275402,20.782161712646545],[79.00992584228516,20.7851181030274],[79.01006317138683,20.78701972961426],[79.00903320312506,20.789350509643672],[79.01248168945318,20.797689437866264],[79.02327728271486,20.802690505981445],[79.02997589111328,20.804040908813537],[79.0318603515625,20.805522918701286],[79.03285980224615,20.80858039855957],[79.03360748291016,20.81875991821289],[79.03901672363293,20.824792861938473],[79.04102325439453,20.825981140136832],[79.04627990722668,20.824710845947326],[79.04899597167963,20.825860977172965],[79.04756164550787,20.83336257934582],[79.05076599121094,20.836181640625],[79.0527801513673,20.83938026428234],[79.05079650878912,20.84565162658697],[79.05243682861328,20.851140975952266],[79.05110168457031,20.853700637817496],[79.05261993408197,20.856599807739205],[79.04971313476574,20.85769081115734],[79.04801177978527,20.859939575195423],[79.04985809326178,20.864749908447322],[79.05446624755871,20.8664608001709],[79.05520629882818,20.868539810180717],[79.05033874511719,20.878030776977543],[79.04701995849615,20.881441116333004],[79.04344940185558,20.882820129394645],[79.04334259033209,20.88969993591303],[79.04836273193371,20.886650085449332],[79.05451965332026,20.884141921997127],[79.05959320068365,20.885158538818416],[79.06768035888666,20.884132385253967],[79.06961059570312,20.88974189758312],[79.07298278808605,20.88918113708496],[79.07375335693371,20.892930984497127],[79.06304931640636,20.896379470825252],[79.06154632568371,20.902381896972656],[79.06292724609375,20.910840988159293],[79.06619262695312,20.910110473632926],[79.0661087036134,20.91636085510254],[79.06947326660162,20.92435264587414],[79.0684280395509,20.92748069763184],[79.07054901123041,20.935279846191523],[79.05545806884777,20.93806076049816],[79.0580673217774,20.94724082946789],[79.0657958984375,20.95846939086925],[79.07213592529297,20.96412086486828],[79.0741958618164,20.97311019897467],[79.07405090332037,20.97667121887213],[79.08892059326172,20.9841098785401],[79.09462738037111,20.98238945007319],[79.1081314086914,20.972740173339844],[79.10822296142584,20.984279632568356],[79.1097259521485,20.988159179687443],[79.11284637451183,20.991100311279414],[79.1177368164063,20.99884986877453],[79.11831665039068,20.999000549316513],[79.11936950683588,20.996971130371094],[79.12087249755871,20.995519638061634],[79.12326812744146,20.995349884033203],[79.12502288818365,20.996320724487248],[79.12561798095714,21.000690460205078],[79.12782287597656,21.006450653076232],[79.13790893554688,21.00414276123058],[79.14357757568372,21.00518989562983],[79.14762878417969,21.00946998596197],[79.14512634277338,21.009620666503963],[79.14686584472656,21.016782760620117],[79.15212249755871,21.013420104980526],[79.1566772460938,21.012310028076172],[79.15844726562511,21.04066085815441],[79.16011047363287,21.044099807739205],[79.15931701660163,21.049261093139705],[79.15992736816412,21.051990509033203],[79.1622161865235,21.05470085144043],[79.16224670410168,21.05803108215332],[79.16905434158046,21.063670294552416]]]}",4268215,GS2A_20230103T051221_039341_N05.09,Sentinel-2A,-1000.0,COPERNICUS/S2/20230103T051221_20230103T051216_T44QKJ,102.495179703736,-1000.0,153.14476921167,85.25,1672741924801785,367.15,PASSED,245.59,1672724736000,-1000.0,-1000.0,955.32,PASSED,13.0188681562709,1672723383185,0.00958023817945997,1672723383185,-1000.0,-1000.0,S2A_OPER_MSI_L1C_DS_2APS_20230103T054536_S20230103T051216_N05.09,-1000.0,-1000.0,-1000.0,05.09,19.0,-1000.0,-1000.0,DESCENDING,PASSED,L1C_T44QKJ_A039341_20230103T051216,1.03422301830002,102.00460871686,INS-NOBS,102.634763849369,102.353303034486,102.429372034013,102.206903835302,9.76326049485092,-1000.0,102.286321394724,PASSED,-1000.0,101.941847485453,102.080024122924,9.67562217327128,102.569870928764,9.65886626535208,9.62683420080321,9.60630592908851,9.79094018052557,9.61600849877415,9.71537554063671,9.69445881639278,48.8342352558547,9.73828672759658,44QKJ,13.0188681562709,S2A_MSIL1C_20230103T051221_N0509_R019_T44QKJ_20230103T054536,9.63399306628358,812.92,0.0258,9.68149141468754,9.73392591901205,1287.61,102.219917108514,1424.64,102.371555984147,1041.63,102.538264144525,1162.08,1959.66,1884.69,1512.06,PASSED,1823.24,613149632,20230103T051221_20230103T051216_T44QKJ,<Element>,[ndci]
"{""type"":""Polygon"",""coordinates"":[[[79.07296961312834,21.21758213236824],[79.07324630434745,21.19648783525504],[79.07604856405032,20.97767067980599],[79.08892059326172,20.9841098785401],[79.09462738037111,20.98238945007319],[79.1081314086914,20.972740173339844],[79.10822296142584,20.984279632568356],[79.1097259521485,20.988159179687443],[79.11284637451183,20.991100311279414],[79.1177368164063,20.99884986877453],[79.11831665039068,20.999000549316513],[79.11936950683588,20.996971130371094],[79.12087249755871,20.995519638061634],[79.12326812744146,20.995349884033203],[79.12502288818365,20.996320724487248],[79.12561798095714,21.000690460205078],[79.12782287597656,21.006450653076232],[79.13790893554688,21.00414276123058],[79.14357757568372,21.00518989562983],[79.14762878417969,21.00946998596197],[79.14512634277338,21.009620666503963],[79.14686584472656,21.016782760620117],[79.15212249755871,21.013420104980526],[79.1566772460938,21.012310028076172],[79.15844726562511,21.04066085815441],[79.16011047363287,21.044099807739205],[79.15931701660163,21.049261093139705],[79.15992736816412,21.051990509033203],[79.1622161865235,21.05470085144043],[79.16224670410168,21.05803108215332],[79.17642211914062,21.06977272033697],[79.18047332763672,21.06777191162115],[79.18383026123058,21.06937026977539],[79.18924713134766,21.067590713500977],[79.19359588623047,21.068532943725643],[79.19682312011719,21.071220397949276],[79.19859313964844,21.0717716217041],[79.19857025146484,21.072719573974723],[79.1953964233399,21.088560104370174],[79.18901824951172,21.100427627563477],[79.18488311767584,21.111089706421012],[79.18769073486328,21.118850708007812],[79.19283294677734,21.126060485839787],[79.19863128662115,21.132749557495117],[79.19674682617193,21.14106178283697],[79.19518280029303,21.14932060241699],[79.19341278076172,21.157560348510806],[79.18813323974615,21.16417121887213],[79.18048858642584,21.168119430542106],[79.1753768920899,21.173730850219783],[79.17502593994152,21.182331085205135],[79.168685913086,21.187480926513725],[79.16046905517584,21.18890953063976],[79.15167999267584,21.191190719604606],[79.14507293701183,21.197229385376094],[79.13813781738287,21.203090667724606],[79.1325302124023,21.20964050292969],[79.12760925292969,21.216131210327205],[79.11891937255865,21.215240478515682],[79.10986328125,21.21706962585455],[79.10101318359386,21.215061187744144],[79.09490966796886,21.213020324707145],[79.09375000000006,21.21313285827648],[79.08933258056646,21.214969635009826],[79.08619689941406,21.21372032165539],[79.08142089843744,21.214059829711914],[79.07296961312834,21.21758213236824]]]}",1556718,GS2A_20230103T051221_039341_N05.09,Sentinel-2A,-1000.0,COPERNICUS/S2/20230103T051221_20230103T051216_T44QLJ,101.259012104796,-1000.0,154.193085414436,85.25,1672742130520468,367.15,PASSED,245.59,1672724736000,-1000.0,-1000.0,955.32,PASSED,25.5904625399385,1672723380210,0.00412075606915704,1672723380210,-1000.0,-1000.0,S2A_OPER_MSI_L1C_DS_2APS_20230103T054536_S20230103T051216_N05.09,-1000.0,-1000.0,-1000.0,05.09,19.0,-1000.0,-1000.0,DESCENDING,PASSED,L1C_T44QLJ_A039341_20230103T051216,1.03422301830002,104.191308985851,INS-NOBS,100.951535953923,101.796059728605,101.54320888623,102.465379561878,4.71338332620902,-1000.0,102.119449864981,PASSED,-1000.0,105.083994801462,103.470953987672,4.46158467430054,101.114380909813,4.40754396680029,4.31770009206054,4.23870262992496,4.78653989209887,4.27583024530907,4.58198043264242,4.51997150474031,48.4502894351487,4.64179624195109,44QLJ,25.5904625399385,S2A_MSIL1C_20230103T051221_N0509_R019_T44QLJ_20230103T054536,4.37616537570577,812.92,0.0021,4.5065179751078,4.65849196071969,1287.61,102.538062889203,1424.64,101.68564118912,1041.63,101.135813236653,1162.08,1959.66,1884.69,1512.06,PASSED,1823.24,1309686043,20230103T051221_20230103T051216_T44QLJ,<Element>,[ndci]
